"_created_at","_updated_at","_id","outlet_id","outlet_en","outlet_type","outlet_ar","year","value","key_indicator_id","key_indicator_en","key_indicator_ar","in_out"
1509081855303,1509081855303,"in_117",4,"","بحري","ميناء صلالة",2010,57339,22,"Beverages, spirits and vinegar","مشروبات، سوائل كحولية وخل ","in"
1509081855303,1509081855303,"in_118",4,"","بحري","ميناء صلالة",2010,6133102,23,"Residues and waste from the food industries; prepared animal fodder","بقايا ونفايات صناعات الأغذية  أغذية محضرة للحيوانات ","in"
1509081855303,1509081855303,"in_119",4,"","بحري","ميناء صلالة",2010,14654,24,"Tobacco and manufactured tobacco substitutes","تبغ وأبدال تبغ مصنعة ","in"
1509081855303,1509081855303,"in_120",4,"","بحري","ميناء صلالة",2010,2413555,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement","ملح ؛ كبريت ؛ أتربة  وأحجار ؛ جص ؛ كلس وأسمنت ","in"
1509081855303,1509081855303,"in_121",4,"","بحري","ميناء صلالة",2010,9748,26,"Ores, slag and ash","خامات معادن ، خبث ورماد ","in"
1509081855303,1509081855303,"in_122",4,"","بحري","ميناء صلالة",2010,68934993,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","وقود معدني ، زيوت معدنية ومنتجات تقطيرها ؛ مواد قارية ؛ شموع معدنية","in"
1509081855303,1509081855303,"in_123",4,"","بحري","ميناء صلالة",2010,929207,28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals,of radioactive elements or of isotopes","منتجات كيماوية غير عضوية ؛ مركبات عضوية أو غير عضوية من معادن ثمينة أو من معادن أتربه نادرة أو من عناصر مشعة أو من نظائر ايزوتوب ","in"
1509081855303,1509081855303,"in_124",4,"","بحري","ميناء صلالة",2010,123256929,29,"Organic chemicals","منتجات كيماوية عضوية","in"
1509081855303,1509081855303,"in_125",4,"","بحري","ميناء صلالة",2010,532471,30,"Pharmaceutical products","منتجات الصيدلية ","in"
1509081855303,1509081855303,"in_126",4,"","بحري","ميناء صلالة",2010,86222,31,"Fertilisers"," اسمدة","in"
1509081855303,1509081855303,"in_127",4,"","بحري","ميناء صلالة",2010,332917,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks ","خلاصات للدباغة والصباغة ؛ مواد دابغة ومشتقاتها أصباغ ، ألوان سطحية (بيجمنت) ومواد ملونة أخر ؛ دهانات وورنيش ؛ معاجين ؛ حبر","in"
1509081855303,1509081855303,"in_128",4,"","بحري","ميناء صلالة",2010,118850,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations","زيوت عطرية ومستخلصات مواد راتنجية (رزينويد) ؛ محضرات عطور أو تطرية (كوزماتيك) أو تجميل (تواليت)","in"
1509081855303,1509081855303,"in_129",4,"","بحري","ميناء صلالة",2010,410637,34,"Soap, organic surface-active agents, washing preparations,lubricating preparations, artificial waxes, prepared waxes polishing or scouring preparations, candles and similar articles, modelling pastes, "" dental waxes, and dental preparations with a basis o"," صابون، وعوامل سطح عضوية (غواسل عضوية)  ومحضرات غسيل ومحضرات تشحيم وشموع اصطناعية  وشموع محضرة ومحضرات صقل أو تلميع وشموع إضاءة وأصناف مماثلة  ومعاجين لصنع النماذج وشموع طب الأسنان ومحضرات طب الأسنان أساسها الجص","in"
1509081855303,1509081855303,"in_130",4,"","بحري","ميناء صلالة",2010,10239,35,"Albumlnoidal substances; modified starches; glues; enzymes","مواد زلالية ؛ منتجات أساسها النشا المعدل ؛ غراء ؛ انزيمات ","in"
1509081855303,1509081855303,"in_131",4,"","بحري","ميناء صلالة",2010,473905,36,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations","   بارود ومتفجرات؛ منتجات نارية فنية؛ ثقاب؛ خلائط معدنية لإحداث الاشتعال؛ مواد لهوب، محضرة","in"
1509081855303,1509081855303,"in_132",4,"","بحري","ميناء صلالة",2010,0,37,"Photographic or cinematographic goods","منتجات تصوير فوتوغرافي أو سينمائي","in"
1509081855303,1509081855303,"in_133",4,"","بحري","ميناء صلالة",2010,770515,38,"Miscellaneous chemical products","منتجــــــات كيماويــــــــة منوعـــــــة","in"
1509081855303,1509081855303,"in_134",4,"","بحري","ميناء صلالة",2010,9703985,39,"Plastics and articles thereof"," لدائـــــــــــــــــن ومصنوعاتهــــــــــــــــــــا","in"
1509081855303,1509081855303,"in_135",4,"","بحري","ميناء صلالة",2010,1558904,40,"Rubber and articles thereof","مطـاط ومصنوعـاته ","in"
1509081855303,1509081855303,"in_136",4,"","بحري","ميناء صلالة",2010,0,41,"Raw hides and skins (other than furskins) and leather","صلال وجلود خام (عدا جلود الفراء) وجلود مدبوغة","in"
1509081855303,1509081855303,"in_137",4,"","بحري","ميناء صلالة",2010,13011,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)","مصنوعات من جلد ؛ أصناف عدة الحيوانات والسراجة ؛ لوازم السفر ؛ حقائب يدوية وأوعية مماثلة لها ؛ مصنوعات من مصارين الحيوانات (عدا مصارين دودة القز) ","in"
1509081855303,1509081855303,"in_138",4,"","بحري","ميناء صلالة",2010,0,43,"Furskins and artificial fur; manufactures thereof","جلود بفراء طبيعية ، وفراء مقلدة (اصطناعية) ؛ مصنوعاتها ","in"
1509081855303,1509081855303,"in_139",4,"","بحري","ميناء صلالة",2010,1267491,44,"Wood and articles of wood; wood charcoal","خشب ومصنوعاته ؛ فحم خشبي","in"
1509081855303,1509081855303,"in_140",4,"","بحري","ميناء صلالة",2010,0,45,"Cork and articles of cork","فليــن ومصنوعــاتـه ","in"
1509081855303,1509081855303,"in_141",4,"","بحري","ميناء صلالة",2010,2101,46,"Msnufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork","مصنوعات من القش أو الحلفا أو غيرها من مواد الضفر ؛ أصناف صناعتي الحصر والسلال ","in"
1509081855303,1509081855303,"in_142",4,"","بحري","ميناء صلالة",2010,6796,47,"Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard","عجائن من خشب أو مواد ليفية سليلوزية أخر ؛ ورق و ورق مقوى (نفايا وفضلات ) بغرض إعادة التصنيع ","in"
1509081855303,1509081855303,"in_143",4,"","بحري","ميناء صلالة",2010,945308,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard","ورق وورق مقوى (كرتون) ؛ مصنوعات من عجينة السيليلوز أو من ورق أو من ورق مقوى ","in"
1509081855303,1509081855303,"in_144",4,"","بحري","ميناء صلالة",2010,26291,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","كتب ، صحف ، صور وغيرها من منتجات الطباعة والنشر ؛ مخطوطاتن يدوية ، مستنسخات وتصاميم ","in"
1509081855303,1509081855303,"in_145",4,"","بحري","ميناء صلالة",2010,0,50,"silk","حرير طبيعي","in"
1509081855303,1509081855303,"in_146",4,"","بحري","ميناء صلالة",2010,1347,52,"Cotton","قطن","in"
1509081855303,1509081855303,"in_147",4,"","بحري","ميناء صلالة",2010,0,53,"Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn","ألياف نسجية نباتية أخر ، خيوط من ورق وأقمشة منسوجة من خيوط الورق ","in"
1509081855303,1509081855303,"in_148",4,"","بحري","ميناء صلالة",2010,223489,54,"Man-made filaments; strip and the like of man-made textile materials","شعيـرات تـركيبيـة أو أصطنـاعيـة؛ قدد و أشكال مماثلة من مواد نسجية تركيبية أو اصطناعية","in"
1509081855303,1509081855303,"in_149",4,"","بحري","ميناء صلالة",2010,873453,55,"Man-made staple fibres","أليـاف تركيبيـة أو أصطنــاعيـة غير مستمرة ","in"
1509081855303,1509081855303,"in_150",4,"","بحري","ميناء صلالة",2010,28035,56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof","حشـو ، لبـاد ولا منسـوجات ؛ خيوط خـاصة ؛ خيوط حزم وحبـال وأمراس وأصناف مصنوعة منها ","in"
1509081855303,1509081855303,"in_151",4,"","بحري","ميناء صلالة",2010,115178,57,"Carpets and other textile floor coverings","سجــاد وأغطيـة أرضيـات أخــر مـن مـواد نسجـية ","in"
1509081855303,1509081855303,"in_152",4,"","بحري","ميناء صلالة",2010,701,58,"Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery","أقمشة منسوجة خاصة ؛ أقمشة ذات خمل ""أوبار"" من مواد نسجية ؛ مسننات (دانتيلا) ؛ ديابيج ؛ أصناف عقادة ؛ مطرزات ","in"
1509081855303,1509081855303,"in_153",4,"","بحري","ميناء صلالة",2010,124003,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use","نسج مشربة أو مطلية أو مغطاه أو منضدة ؛ أصناف نسجية للأستخدام التقني أو الصناعي ","in"
1509081855303,1509081855303,"in_154",4,"","بحري","ميناء صلالة",2010,7375,60,"Knitted or crocheted fabrics","أقمشة مصنـرة أو كـروشـية","in"
1509081855303,1509081855303,"in_155",4,"","بحري","ميناء صلالة",2010,27296,61,"Articles of apparel and clothing accessories, knitted or crocheted","ألبسة وتوابع ألبسة من مصنرات أو كروشية ","in"
1509081855303,1509081855303,"in_156",4,"","بحري","ميناء صلالة",2010,43027,62,"Articles of apparel and clothing accessories, not knitted or crocheted","ألبسة وتوابع ألبسة ، من غير المصنرات أو الكروشية","in"
1509081855303,1509081855303,"in_157",4,"","بحري","ميناء صلالة",2010,476622,63,"Other made up textile articles; sets; worn clothing and worn textile articles; rags","أصناف أخر جاهزة من مواد نسجية ؛ مجموعات (أطقم ) ؛ ألبسة مستعملة وأصناف نسجية مستعملة ؛ أسمال وخرق","in"
